BAD;CLAGE;CLNO;DEBTINC;DELINQ;DEROG;JOB;LOAN;MORTDUE;NINQ;REASON;VALUE;YOJ;CPF
0;172,7993009;30;38,58882359;2;1;Office;10800;70214;3;DebtCon;83882;4;110.294.129-1781
0;202,5374304;13;29,55158314;2;0;Other;10800;49254;0;HomeImp;80527;2;119.592.291-1846
0;129,7319921;22;38,04276786;1;0;Other;10800;44355;0;HomeImp;57742;20;110.294.129-1782
0;212,2234688;19;33,92078997;0;0;Other;10800;125732;0;DebtCon;184667;7;119.592.291-1847
0;;;35,26543738;;;Mgr;10800;31149;;DebtCon;67239;;110.294.129-1783
0;113,4251457;31;41,47407381;0;0;Other;10800;80203;2;DebtCon;98731;4;119.592.291-1848
0;171,759579;17;33,22779359;0;0;Other;10800;64181;2;DebtCon;70996;4;110.294.129-1784
1;329,1666667;14;;3;0;ProfExe;10800;57892;1;DebtCon;78900;15;119.592.291-1849
0;;;;;;;10800;;;;;;110.294.129-1785
1;101,4666667;19;;0;1;Other;10800;75000;2;HomeImp;87400;7;119.592.291-1850
1;110,5666667;26;;0;0;ProfExe;10800;52600;5;DebtCon;66700;2;110.294.129-1786
0;102,6650708;23;30,09500969;0;0;Mgr;10800;75378;0;DebtCon;86060;6;119.592.291-1851
0;163,2738318;12;38,38349838;0;0;Office;10800;67740;1;DebtCon;108135;11;110.294.129-1787
1;75,45815036;4;28,37013088;0;0;ProfExe;10800;194485;;HomeImp;228670;1;119.592.291-1852
0;179,9173626;28;25,21073965;0;0;Other;10800;56477;0;HomeImp;94980;17;110.294.129-1788
0;179,8308288;12;40,29195198;0;0;ProfExe;10800;78898;0;DebtCon;86567;9;119.592.291-1853
0;308,7591757;9;34,09578509;0;0;Other;10800;59469;0;DebtCon;69834;3;110.294.129-1789
0;94,51806778;15;28,08852465;0;0;Office;10800;61791;2;DebtCon;78361;5;119.592.291-1854
1;176,8333333;36;;0;0;ProfExe;10800;24182;0;DebtCon;39750;2;110.294.129-1790
0;141,1652982;8;21,07999894;;;Mgr;10800;;;HomeImp;49495;5;119.592.291-1855
0;119,145844;26;40,97863532;0;0;Mgr;10800;83441;1;DebtCon;92148;5;110.294.129-1791
0;58,89273133;21;23,87594619;0;0;Other;10800;49953;8;DebtCon;75322;0;119.592.291-1856
0;89,12452631;6;38,8031464;0;0;Other;10800;67171;0;HomeImp;82138;2;110.294.129-1792
0;346,9796514;22;16,48162968;1;2;Other;10800;13365;1;HomeImp;66979;9;119.592.291-1857
0;;;40,78052715;;;Other;10800;89139;;HomeImp;122571;8;110.294.129-1793
0;68,81082617;11;30,51822975;0;0;Other;10800;42191;0;DebtCon;57224;15;119.592.291-1858
0;228,9854532;32;37,91433471;0;0;ProfExe;10800;61767;3;DebtCon;72668;15;110.294.129-1794
1;103,4333333;19;;2;0;ProfExe;10900;86754;0;DebtCon;110000;13;119.592.291-1859
0;115,312749;24;39,51098574;;;Mgr;10900;57494;;DebtCon;66704;6;110.294.129-1795
0;;;22,3926116;;;;10900;;;;76207;;119.592.291-1860
0;191,8151231;13;30,12455569;1;0;Other;10900;49406;0;HomeImp;83074;1;110.294.129-1796
0;248,5834087;10;39,20462501;0;0;Other;10900;22513;0;HomeImp;52355;1;119.592.291-1861
1;59,54870267;2;24,19590363;0;0;Other;10900;;1;HomeImp;16365;;110.294.129-1797
0;349,7523621;7;34,34334852;0;0;Other;10900;;0;HomeImp;66691;;119.592.291-1862
0;404,9043933;11;23,61012437;1;0;ProfExe;10900;17282;0;DebtCon;70783;19;110.294.129-1798
0;225,8890415;9;34,72787519;0;0;Other;10900;56793;0;DebtCon;68825;3;119.592.291-1863
0;;;37,10471224;;;Other;10900;25061;;DebtCon;35792;3;110.294.129-1799
0;180,8181023;12;29,55540653;1;0;Other;10900;51990;0;HomeImp;76918;0;119.592.291-1864
0;231,7341444;10;36,02568383;0;0;Other;10900;59029;0;DebtCon;76120;2;110.294.129-1800
0;177,0858449;19;33,84909254;0;0;Self;10900;116030;0;DebtCon;125179;6;119.592.291-1865
0;72,49466093;23;35,66764597;0;0;Other;10900;45028;0;DebtCon;61014;10;110.294.129-1801
1;78,83361763;23;36,17495524;1;0;Other;10900;49352;2;DebtCon;56529;7;119.592.291-1866
0;256,634152;11;22,44794331;0;0;Other;11000;14046;0;DebtCon;34777;5;110.294.129-1802
0;224,7155765;15;39,52685236;0;0;Other;11000;88252;2;DebtCon;112567;11;119.592.291-1867
0;107,3400662;22;37,69910859;0;0;Other;11000;52602;0;DebtCon;61496;13;110.294.129-1803
1;126,7719289;17;40,03139332;1;1;Mgr;11000;60513;1;DebtCon;110485;3;119.592.291-1868
0;175,4118267;12;39,21677518;0;0;ProfExe;11000;76958;0;DebtCon;88607;9;110.294.129-1804
0;241,0607911;10;25,21859995;0;0;ProfExe;11000;21738;0;HomeImp;86586;20;119.592.291-1869
0;173,8298837;34;33,89777255;0;0;ProfExe;11000;77929;0;HomeImp;102942;8;110.294.129-1805
0;206,9034809;15;37,74304708;0;0;Other;11000;89275;2;DebtCon;108653;15;119.592.291-1870
0;215,4317939;32;36,5693479;0;0;ProfExe;11000;57554;3;DebtCon;68222;14;110.294.129-1806
0;240,682581;10;24,40433511;0;0;ProfExe;11000;21780;0;HomeImp;85505;19;119.592.291-1871
0;244,0177745;32;36,54257022;0;0;ProfExe;11000;63314;3;DebtCon;69285;15;110.294.129-1807
0;88,60602346;22;38,0261511;0;0;Other;11000;48538;0;DebtCon;63805;9;119.592.291-1872
0;90,23032976;20;38,25586202;1;0;Other;11000;50716;0;DebtCon;61492;3;110.294.129-1808
1;352,3791379;28;28,03021421;0;2;ProfExe;11000;77517;0;HomeImp;86214;2;119.592.291-1873
0;319,7957713;10;33,59617086;1;0;Other;11000;56795;0;DebtCon;70014;3;110.294.129-1809
1;173,1666667;18;;0;0;Other;11000;45000;0;DebtCon;63775;14;119.592.291-1874
1;91;32;;2;0;Other;11000;49000;3;DebtCon;66922;11;110.294.129-1810
0;277;46;;0;0;ProfExe;11000;108095;1;DebtCon;137000;3;119.592.291-1875
0;102,4333333;17;;1;0;Office;11000;15129;0;DebtCon;29375;6;110.294.129-1811
0;108,5333333;27;;0;0;ProfExe;11000;74596;1;HomeImp;98000;6;119.592.291-1876
0;240,4333333;25;;0;0;Mgr;11000;85149;0;HomeImp;106820;10;110.294.129-1812
0;125,8;26;;0;0;;11000;102000;1;DebtCon;120000;3;119.592.291-1877
0;170,4333333;14;;0;0;Office;11000;63847;2;HomeImp;86500;26;110.294.129-1813
1;115,6;25;;1;3;Self;11000;54100;1;DebtCon;70438;2;119.592.291-1878
1;215,0666667;65;;0;0;Other;11000;66400;0;DebtCon;81500;9,5;110.294.129-1814
1;123,7666667;17;;0;5;ProfExe;11000;63975;1;HomeImp;235000;4;119.592.291-1879
1;101,5;13;;0;0;Mgr;11000;53700;0;DebtCon;68000;6;110.294.129-1815
1;123,7666667;34;;5;0;Office;11000;62227;3;DebtCon;81250;9;119.592.291-1880
1;;;;;;Other;11000;41000;;HomeImp;63450;2,9;110.294.129-1816
1;116,7;30;;0;0;Other;11000;122751;2;DebtCon;140000;5;119.592.291-1881
1;132,9333333;9;;0;2;Office;11000;85474;1;HomeImp;118125;2,5;110.294.129-1817
0;440,4212537;42;26,90476645;0;0;ProfExe;11000;131949;0;HomeImp;165096;5;119.592.291-1882
0;181,0707932;32;30,03284549;1;;ProfExe;11000;116361;1;DebtCon;143318;15;110.294.129-1818
0;323,1929276;10;33,29962839;0;0;Other;11000;54641;0;DebtCon;65705;5;119.592.291-1883
0;255,2874154;24;29,43486714;0;0;Mgr;11000;85758;0;HomeImp;108661;11;110.294.129-1819
0;242,2497611;16;37,68016976;1;0;Other;11000;60123;2;HomeImp;74887;3;119.592.291-1884
0;84,44474614;20;36,67364815;2;0;Other;11000;43614;0;DebtCon;60831;3;110.294.129-1820
0;155,3712203;22;42,53968571;0;0;Other;11000;83639;4;DebtCon;98081;10;119.592.291-1885
0;67,63628905;11;28,68992836;0;0;Other;11000;50178;1;DebtCon;64427;5;110.294.129-1821
0;115,5585296;26;26,91192966;0;0;ProfExe;11000;77723;0;HomeImp;107245;5;119.592.291-1886
0;190,4821643;21;29,57814813;0;0;Mgr;11000;46093;1;DebtCon;60563;4;110.294.129-1822
1;197,1200454;23;41,44105202;2;0;Mgr;11000;85008;0;HomeImp;73223;7;119.592.291-1887
0;131,0119157;25;32,80374334;0;0;;11000;106762;0;DebtCon;123138;2;110.294.129-1823
0;208,8984853;16;39,25043329;0;0;Other;11000;92521;2;DebtCon;110704;13;119.592.291-1888
1;9,1;15;;3;2;Other;11000;49000;3;HomeImp;68000;2;110.294.129-1824
0;308,4356492;13;31,07561658;0;0;Other;11000;;2;HomeImp;56851;10;119.592.291-1889
0;237,0980813;9;22,00337641;1;0;ProfExe;11000;48893;0;DebtCon;113223;7;110.294.129-1825
0;224,4807501;18;34,94707658;1;1;Mgr;11100;47689;1;HomeImp;52910;21;119.592.291-1890
0;108,2171605;24;40,09183182;;;Mgr;11100;59232;;DebtCon;71157;5;110.294.129-1826
0;175,7568875;8;22,95686376;;;Mgr;11100;;;HomeImp;50262;5;119.592.291-1891
1;194,4848973;12;30,79767437;2;0;Other;11100;52028;1;HomeImp;77316;;110.294.129-1827
0;179,6482736;12;40,67090473;1;0;ProfExe;11100;79226;1;DebtCon;88112;10;119.592.291-1892
0;102,9720787;22;29,6557132;0;0;Mgr;11100;72402;0;DebtCon;86584;8;110.294.129-1828
0;403,9654009;12;21,75864261;2;0;ProfExe;11100;17430;1;DebtCon;68499;20;119.592.291-1893
1;;0;;0;0;Other;11100;;2;HomeImp;26400;8;110.294.129-1829
0;167,3610299;27;35,76333348;1;0;ProfExe;11100;82849;0;HomeImp;113913;10;119.592.291-1894
0;89,49211666;4;34,05094936;0;0;Other;11100;27861;0;HomeImp;47737;8;110.294.129-1830
0;108,5325636;26;26,0992587;0;0;ProfExe;11100;82329;0;HomeImp;100139;5;119.592.291-1895
0;90,88129226;31;38,12081057;0;0;Other;11100;80922;2;DebtCon;95105;3;110.294.129-1831
0;364,3759758;7;36,67473432;0;0;Other;11100;;0;HomeImp;67005;;119.592.291-1896
1;117,9983043;14;36,04425175;0;0;ProfExe;11100;68784;0;;85464;2;110.294.129-1832
0;250,2521648;16;38,48364844;1;0;Other;11100;52029;2;HomeImp;71376;4;119.592.291-1897
0;243,7137741;16;36,56411956;1;0;Other;11100;61856;1;HomeImp;77275;4;110.294.129-1833
0;113,6887804;26;33,89664298;0;0;;11100;105226;1;DebtCon;122901;3;119.592.291-1898
0;183,2062075;29;26,87488997;0;0;Other;11100;53232;0;HomeImp;86703;16;110.294.129-1834
1;93,1103527;8;40,76145307;1;1;Other;11100;52900;;HomeImp;91741;;119.592.291-1899
0;163,7035554;12;39,27188478;0;0;ProfExe;11100;75392;1;DebtCon;89976;9;110.294.129-1835
0;239,0505566;19;20,96127294;0;0;Other;11100;31999;0;;61406;31;119.592.291-1900
0;;;26,23245922;;;;11100;;;;;;110.294.129-1836
0;125,7657749;16;35,50677407;0;0;Other;11100;54496;0;HomeImp;71895;6;119.592.291-1901
0;139,513915;16;35,8924361;0;0;Other;11100;56999;0;HomeImp;67427;8;110.294.129-1837
0;213,2814957;20;19,07865117;0;0;Other;11100;67366;0;DebtCon;102936;9;119.592.291-1902
0;109,2843458;3;36,15980592;0;0;Other;11100;35782;0;HomeImp;45550;8;110.294.129-1838
0;198,8097171;55;33,53872615;0;0;Office;11100;148235;0;HomeImp;182053;4;119.592.291-1903
0;226,7811051;9;24,19032662;1;0;ProfExe;11100;48031;0;DebtCon;107561;5;110.294.129-1839
0;80,36819698;20;37,49079882;1;0;Other;11100;43167;0;DebtCon;60209;3;119.592.291-1904
0;80,84321682;10;28,79316627;0;0;Other;11100;50350;0;DebtCon;58837;6;110.294.129-1840
0;151,2858674;29;38,01913505;1;;Other;11200;32562;7;DebtCon;47220;8;119.592.291-1905
0;152,9298285;12;39,64082898;0;0;Office;11200;66868;1;DebtCon;107794;10;110.294.129-1841
0;205,1172457;16;39,12613026;0;0;Other;11200;93649;3;DebtCon;113833;13;119.592.291-1906
0;224,3948946;11;26,1296273;0;0;ProfExe;11200;29348;0;HomeImp;87351;20;110.294.129-1842
0;173,9618974;21;37,4566221;0;0;Office;11200;44966;1;DebtCon;55114;1;119.592.291-1907
0;221,4180934;10;25,46264153;0;0;ProfExe;11200;23181;0;HomeImp;80140;21;110.294.129-1843
0;254,0196893;36;41,4339438;0;0;Office;11200;68890;3;DebtCon;84059;12;119.592.291-1908
0;267,9701094;13;22,08919992;0;0;Other;11200;17411;0;DebtCon;86102;10;110.294.129-1844
1;213,5666667;36;;0;0;Mgr;11200;114000;1;DebtCon;139200;5;119.592.291-1909
0;144,7952204;17;33,8858765;0;0;Other;11200;56842;0;HomeImp;66710;6;110.294.129-1845
1;12,17692857;1;33,24121888;0;2;Other;11200;56877;0;HomeImp;65125;6;119.592.291-1910
0;226,5659049;31;38,33979805;0;0;ProfExe;11200;62752;3;DebtCon;73003;13;110.294.129-1846
0;154,4273677;12;37,5754361;0;0;Office;11200;65508;0;DebtCon;103523;12;119.592.291-1911
0;186,249507;55;33,99556536;0;0;Office;11200;153103;0;HomeImp;181849;6;110.294.129-1847
1;120,8858112;23;43,15987533;1;0;Mgr;11200;68990;2;DebtCon;81922;12;119.592.291-1912
0;165,7680172;9;22,30223437;;;Mgr;11200;;;HomeImp;48150;3;110.294.129-1848
0;399,2426919;12;23,37450457;1;0;ProfExe;11200;19496;1;DebtCon;73140;20;119.592.291-1913
0;91,21996117;15;25,14027972;0;0;Office;11300;57377;1;DebtCon;75038;4;110.294.129-1849
0;332,7233895;15;40,12016832;1;0;Office;11300;124205;0;HomeImp;196124;0;119.592.291-1914
0;88,78915597;14;27,89926789;0;0;Office;11300;64437;2;DebtCon;79857;5;110.294.129-1850
0;98,2241442;14;25,52507894;0;0;Office;11300;61810;1;DebtCon;79817;6;119.592.291-1915
0;357,1438193;6;34,60197381;0;0;Other;11300;;0;HomeImp;66345;;110.294.129-1851
0;117,3762292;34;27,69452127;0;0;Sales;11300;62168;0;DebtCon;80681;6;119.592.291-1916
0;176,9129878;24;38,54444186;2;1;Other;11300;56651;1;HomeImp;71353;29;110.294.129-1852
0;229,4415778;17;36,33481436;0;0;Mgr;11300;46120;1;HomeImp;52911;19;119.592.291-1917
0;146,8101541;26;39,46696422;0;0;Mgr;11300;77926;2;DebtCon;89216;6;110.294.129-1853
0;356,3134858;16;41,63401796;1;0;Office;11300;129489;0;HomeImp;195105;0;119.592.291-1918
0;190,92093;16;28,08685484;0;0;Mgr;11300;54984;1;DebtCon;63958;4;110.294.129-1854
0;129,7580621;23;38,42588111;1;0;Other;11300;40752;0;HomeImp;53683;22;119.592.291-1919
0;190,0312176;15;39,00867302;0;0;Office;11300;;0;HomeImp;28600;20;110.294.129-1855
1;91,63333333;11;;0;1;Mgr;11300;29000;4;HomeImp;59900;3;119.592.291-1920
1;52,8;20;;1;2;Office;11300;56602;12;DebtCon;71500;11;110.294.129-1856
0;173,7118385;29;38,55692945;3;2;Office;11300;66814;3;DebtCon;82021;4;119.592.291-1921
0;403,5149997;12;22,16824452;2;0;ProfExe;11300;16115;0;DebtCon;69113;22;110.294.129-1857
0;112,3848455;27;28,29873364;0;0;ProfExe;11300;77846;1;HomeImp;101984;5;119.592.291-1922
0;132,0976599;15;26,25183034;0;0;ProfExe;11300;114392;1;HomeImp;214523;2;110.294.129-1858
1;295,3346697;19;28,60025223;3;0;Office;11300;62568;0;HomeImp;79009;4;119.592.291-1923
1;;;;;;Other;11300;;;HomeImp;;;110.294.129-1859
0;116,9987995;26;34,68307147;0;0;ProfExe;11300;78902;0;DebtCon;100332;4;119.592.291-1924
0;;;22,57724619;;;;11300;;;;73121;;110.294.129-1860
0;85,66483372;34;35,94785471;0;0;ProfExe;11300;74783;0;HomeImp;100909;5;119.592.291-1925
0;207,9302558;15;38,95512474;0;0;Office;11400;;1;HomeImp;29374;20;110.294.129-1861
0;88,88697534;10;37,65838877;0;;Other;11400;;0;HomeImp;38246;;119.592.291-1926
0;143,1010326;27;42,16992673;0;0;Mgr;11400;75705;2;DebtCon;90727;5;110.294.129-1862
0;212,7832827;16;31,12013265;0;0;;11400;66491;0;DebtCon;89553;4;119.592.291-1927
0;96,29202022;14;27,17323223;0;0;Office;11400;55965;2;DebtCon;78051;6;110.294.129-1863
0;234,3302405;31;39,35147085;0;0;ProfExe;11400;59813;4;DebtCon;72873;13;119.592.291-1928
0;354,2902872;15;38,14306879;0;0;Office;11400;125486;0;HomeImp;195284;0;110.294.129-1864
0;114,982979;23;39,4816629;0;0;Other;11400;43530;0;HomeImp;56600;21;119.592.291-1929
0;127,6254746;16;33,02714356;0;0;Other;11400;56789;0;HomeImp;74016;7;110.294.129-1865
0;99,10408262;20;38,23531293;0;0;Other;11400;51203;0;DebtCon;60716;2;119.592.291-1930
0;163,2745947;9;23,48111664;;;Mgr;11400;;;HomeImp;44849;6;110.294.129-1866
0;208,1771125;5;23,83011058;0;0;;11400;;0;HomeImp;27439;27;119.592.291-1931
0;229,1779592;10;25,48999451;1;1;ProfExe;11400;28043;0;HomeImp;87684;20;110.294.129-1867
0;34,91437168;7;18,84034872;0;0;Self;11400;84380;;HomeImp;202186;13;119.592.291-1932
0;271,2380373;46;33,25107931;0;0;ProfExe;11400;112930;1;DebtCon;144830;2;110.294.129-1868
0;4,412770061;8;19,11248507;0;0;Self;11400;84278;;HomeImp;200480;14;119.592.291-1933
0;192,3144827;16;34,34375572;0;0;Other;11400;64934;2;DebtCon;74875;3;110.294.129-1869
0;188,8866823;12;26,95045128;0;0;Other;11400;50166;1;DebtCon;61395;1;119.592.291-1934
0;199,0877211;13;29,46213408;2;0;Other;11400;52068;0;HomeImp;80643;2;110.294.129-1870
0;200,4169543;16;34,01983769;0;0;Other;11500;56720;0;HomeImp;82738;17;119.592.291-1935
0;266,1210566;16;34,08217846;0;1;Office;11500;104790;0;;122169;16;110.294.129-1871
0;191,3968875;16;34,36865089;0;0;Other;11500;53651;0;HomeImp;87547;18;119.592.291-1936
0;132,0936343;14;26,86456847;0;0;ProfExe;11500;116430;0;HomeImp;215014;3;110.294.129-1872
0;193,7424854;21;27,62349396;1;0;Mgr;11500;43945;0;DebtCon;63337;2;119.592.291-1937
0;135,800476;16;35,85161441;0;0;Other;11500;53151;0;HomeImp;71645;7;110.294.129-1873
0;169,401652;11;40,17443006;0;0;ProfExe;11500;70409;0;DebtCon;89099;9;119.592.291-1938
0;262,8901879;36;39,5478827;0;0;Office;11500;61264;3;DebtCon;75647;11;110.294.129-1874
0;173,3183208;20;38,19162602;0;0;Office;11500;44097;0;DebtCon;58336;0;119.592.291-1939
0;164,5964029;12;39,44969272;1;0;ProfExe;11500;77143;1;DebtCon;86862;8;110.294.129-1875
1;129,7;5;;0;0;Office;11500;21096;0;DebtCon;38952;13;119.592.291-1940
1;89,4;7;;0;0;Other;11500;47597,57;0;DebtCon;75937,5;13,5;110.294.129-1876
1;;;;;;ProfExe;11500;67000;;DebtCon;83000;4;119.592.291-1941
1;177,5666667;34;;1;5;;11500;62000;2;DebtCon;83000;0;110.294.129-1877
0;162,1162539;35;39,79119895;0;0;ProfExe;11500;64371;1;DebtCon;73636;2;119.592.291-1942
0;149,0647448;35;28,97594012;;;Other;11500;63136;;DebtCon;81099;3;110.294.129-1878
0;61,91544465;9;30,70242855;0;0;Mgr;11500;29281;0;HomeImp;37717;15;119.592.291-1943
0;203,7002024;16;37,59695145;1;0;Other;11500;104610;1;DebtCon;118861;18;110.294.129-1879
0;354,1745808;7;34,35573924;0;0;Other;11500;;0;HomeImp;64037;;119.592.291-1944
0;312,547396;9;31,18180135;1;0;Other;11500;59781;0;DebtCon;69864;4;110.294.129-1880
0;103,0481171;16;19,0201683;1;0;Office;11500;22758;0;DebtCon;36922;7;119.592.291-1945
0;;3;29,89362148;0;4;Other;11600;82326;0;DebtCon;94599;0;110.294.129-1881
0;201,369922;29;35,79580494;3;0;Office;11600;64143;3;DebtCon;78851;6;119.592.291-1946
0;206,8225881;16;39,11103947;0;0;Other;11600;92613;3;DebtCon;108515;11;110.294.129-1882
1;178,0932217;29;21,33465191;2;6;ProfExe;11600;44623;0;HomeImp;;13;119.592.291-1947
1;91,99164592;12;72,26409333;0;0;Mgr;11600;57939;0;DebtCon;69774;5;110.294.129-1883
0;225,1816913;9;24,95259473;1;0;ProfExe;11600;50433;0;DebtCon;107092;5;119.592.291-1948
0;128,1235975;21;37,52332471;0;0;Office;11600;89205;0;DebtCon;128462;10;110.294.129-1884
0;85,57207035;16;19,22387266;0;0;Office;11600;22635;0;DebtCon;33353;6;119.592.291-1949
0;78,13333333;15;;0;0;Other;11600;35865;0;DebtCon;50000;;110.294.129-1885
1;34,46666667;15;;0;0;Other;11600;57200;4;DebtCon;72500;5;119.592.291-1950
1;304,3666667;27;;1;0;Other;11600;45917;3;DebtCon;60000;10;110.294.129-1886
0;176,2219109;17;34,7577402;0;0;ProfExe;11600;96882;2;DebtCon;118914;13;119.592.291-1951
0;158,0847883;29;38,47750484;0;;Other;11600;28654;7;DebtCon;47042;10;110.294.129-1887
0;237,8189664;19;20,1815824;0;0;Other;11600;36357;0;;56514;31;119.592.291-1952
0;247,1205918;19;23,66108403;0;0;Other;11600;33379;0;;51821;31;110.294.129-1888
0;150,263332;34;43,23918712;0;0;ProfExe;11600;64510;1;DebtCon;71105;5;119.592.291-1953
0;255,1260302;27;28,94553178;0;0;Other;11600;57436;0;;72460;11;110.294.129-1889
0;341,0473292;16;39,96325851;0;0;Office;11600;129432;0;HomeImp;198705;0;119.592.291-1954
0;152,249875;33;34,24962074;0;0;ProfExe;11600;73079;0;HomeImp;101219;7;110.294.129-1890
0;93,72713803;10;37,20295356;1;;Other;11600;;0;HomeImp;36474;;119.592.291-1955
0;122,0303618;23;40,08314453;0;0;Other;11700;42151;0;HomeImp;58947;22;110.294.129-1891
1;204,0255932;38;;4;3;Mgr;11700;;1;HomeImp;67940;3;119.592.291-1956
0;128,3606742;27;41,95268179;0;0;Mgr;11700;78789;2;DebtCon;91342;5;110.294.129-1892
0;192,2531823;16;35,06486468;0;0;Other;11700;47072;0;HomeImp;85090;18;119.592.291-1957
0;177,9266958;17;34,49056413;0;0;ProfExe;11700;95411;1;DebtCon;117927;14;110.294.129-1893
1;8,055265077;15;32,01265858;2;1;Other;11700;54085;3;HomeImp;68239;2;119.592.291-1958
1;125,36337;20;;1;0;Other;11700;51600;4;HomeImp;72399;15;110.294.129-1894
0;194,7609999;13;27,61084406;0;1;Other;11700;52650;1;DebtCon;63646;0;119.592.291-1959
0;238,4864616;32;44,4749177;0;0;Office;11700;59932;0;HomeImp;80313;14;110.294.129-1895
0;74,9980986;15;39,49702872;0;0;Other;11700;40266;0;DebtCon;59097;;119.592.291-1960
0;;;23,76683213;;;;11700;;;;69125;;110.294.129-1896
0;;4;30,33081149;0;4;Other;11700;84863;0;DebtCon;91737;0;119.592.291-1961
0;233,2488794;37;40,07527584;0;0;Office;11700;63724;3;DebtCon;82252;13;110.294.129-1897
0;37,56666667;4;;0;0;Other;11700;59506;2;DebtCon;85000;3;119.592.291-1962
1;80,1;22;;0;3;Mgr;11700;69100;0;DebtCon;85000;3,8;110.294.129-1898
1;216,0666667;24;;0;0;Office;11700;62400;2;DebtCon;78000;20;119.592.291-1963
1;162,579837;51;69,48065039;0;3;Other;11700;63914;2;DebtCon;93707;7;110.294.129-1899
0;;;37,01094877;;;Mgr;11700;37093;;DebtCon;62116;;119.592.291-1964
0;116,7568005;23;28,01922708;0;0;Mgr;11700;74783;0;DebtCon;86227;7;110.294.129-1900
0;245,2951629;26;28,43996584;0;0;Other;11700;64278;0;;76055;12;119.592.291-1965
0;378,8258185;11;20,09078333;2;0;ProfExe;11700;15163;1;DebtCon;74500;19;110.294.129-1901
0;198,0327176;16;33,93116342;0;0;Other;11700;56441;0;HomeImp;86987;17;119.592.291-1966
0;69,80569767;24;38,44838712;0;0;Mgr;11700;78157;2;DebtCon;103016;1;110.294.129-1902
0;199,4106992;16;27,61633851;0;0;Mgr;11700;55119;2;DebtCon;67931;4;119.592.291-1967
0;177,4326989;13;30,9986945;2;0;Other;11700;56990;0;HomeImp;83334;4;110.294.129-1903
0;198,5433481;16;38,72125945;2;0;Other;11700;101520;1;DebtCon;110617;18;119.592.291-1968
0;214,8698167;15;40,28741144;0;0;Other;11700;96532;2;DebtCon;107600;12;110.294.129-1904
0;175,6585678;35;30,25396992;;;Other;11700;68059;;DebtCon;86216;3;119.592.291-1969
1;117,91882;16;58,29598994;0;5;Office;11800;74512;;HomeImp;93328;4;110.294.129-1905
0;181,1720651;18;33,20039732;0;0;Self;11800;118053;0;DebtCon;125325;5;119.592.291-1970
0;160,7499314;21;37,12951204;0;0;Office;11800;52104;0;DebtCon;61618;0;110.294.129-1906
0;105,2538926;34;36,07097887;0;0;ProfExe;11800;79131;0;HomeImp;102263;5;119.592.291-1971
1;126,6582316;36;37,16268969;7;0;ProfExe;11800;67678;0;HomeImp;108092;13;110.294.129-1907
0;357,3326822;7;34,32727654;0;0;Other;11800;;0;HomeImp;65769;;119.592.291-1972
0;104,0116359;16;19,40846123;1;0;Office;11800;21813;0;DebtCon;30436;5;110.294.129-1908
0;74,15604508;14;42,81224294;0;0;Other;11800;44944;0;DebtCon;57132;;119.592.291-1973
0;108,4694004;18;32,78348357;0;0;Mgr;11800;57760;1;DebtCon;65535;11;110.294.129-1909
0;251,1441957;31;43,37237282;0;0;Office;11800;65062;0;HomeImp;78004;12;119.592.291-1974
0;255,3135348;36;40,87842824;0;0;Office;11800;67336;3;DebtCon;82218;12;110.294.129-1910
0;148,1764924;22;37,88444933;0;0;Office;11800;86785;1;DebtCon;125552;11;119.592.291-1975
0;170,5400351;33;30,78500359;1;;ProfExe;11800;116742;1;DebtCon;137385;15;110.294.129-1911
0;82,52779435;14;40,88273326;0;0;Other;11800;38825;0;DebtCon;51984;;119.592.291-1976
0;231,5999445;29;25,70127642;0;0;Office;11800;32257;0;DebtCon;59515;23;110.294.129-1912
0;305,5667157;13;32,50005907;0;0;Other;11800;;2;HomeImp;51246;11;119.592.291-1977
0;171,8895469;13;42,48851705;0;0;Office;11800;65012;2;HomeImp;91614;26;110.294.129-1913
0;126,7877807;24;41,04775488;;;Mgr;11800;53596;;DebtCon;69786;5;119.592.291-1978
0;195,8629168;16;36,87169942;2;0;Other;11800;98877;1;DebtCon;110250;18;110.294.129-1914
